RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30
102001,0,United States,country,,127933.0,128279.0,128643.0,129384.0,130132.0,130877.0,131638.0,132448.0,133277.0,134109.0,134950.0,135811.0,136614.0,137354.0,138105.0,138906.0,139733.0,140543.0,141360.0,142204.0,143041.0,143883.0,144653.0,145389.0,146061.0,146762.0,147501.0,148283.0,149117.0,149994.0,150945.0,151939.0,152922.0,153909.0,154840.0,155768.0,156615.0,157478.0,158364.0,159321.0,160345.0,161365.0,162431.0,163556.0,164746.0,165935.0,167008.0,168034.0,169056.0,170228.0,171537.0,172969.0,174552.0,176237.0,178031.0,179795.0,181515.0,183151.0,184680.0,186234.0,187760.0,189363.0,191027.0,192938.0,194927.0,197000.0,199049.0,201112.0,203106.0,204958.0,206615.0,208099.0,209354.0,210568.0,211836.0,213209.0,214519.0,215619.0,216424.0,217032.0,217370.0,217615.0,217691.0,217736.0,217718.0,217737.0,217745.0,217762.0,217603.0,217251.0,216639.0,215991.0,215203.0,214382.0,213349.0,212306.0,211060.0,209712.0,208202.0,206625.0,205035.0,203355.0,201554.0,199498.0,197490.0,195559.0,193652.0,191751.0,189898.0,188447.0,187086.0,185818.0,184510.0,183314.0,182240.0,181205.0,180247.0,179503.0,179161.0,179018.0,178946.0,178839.0,178849.0,179016.0,179087.0,178875.0,178157.0,177206.0,176080.0,174985.0,173863.0,172846.0,171886.0,171025.0,170209.0,169354.0,168465.0,167618.0,166950.0,166364.0,165849.0,165306.0,164856.0,164448.0,164218.0,164108.0,164278.0,164603.0,165082.0,165536.0,166001.0,166443.0,166933.0,167516.0,168228.0,169029.0,170005.0,171096.0,172343.0,173603.0,174944.0,176309.0,177677.0,178946.0,180155.0,181315.0,182398.0,183436.0,184464.0,185523.0,186398.0,187117.0,187771.0,188443.0,189033.0,189440.0,189822.0,190312.0,190959.0,191691.0,192431.0,193255.0,194164.0,195108.0,196046.0,196855.0,197566.0,198247.0,198976.0,199738.0,200475.0,201349.0,202321.0,203379.0,204303.0,205298.0,206260.0,207237.0,208111.0,208949.0,209825.0,210769.0,211831.0,212925.0,214026.0,215153.0,216322.0,217571.0,218765.0,219910.0,220912.0,221917.0,223016.0,224228.0,225501.0,226804.0,228102.0,229480.0,230819.0,232145.0,233368.0,234487.0,235525.0,236508.0,237489.0,238460.0,239439.0,240437.0,241462.0,242408.0,243221.0,243923.0,244573.0,245177.0,245732.0,246294.0,246930.0,247648.0,248387.0,249219.0,250208.0,251359.0,252651.0,253879.0,254731.0,255441.0,256546.0,258472.0,260996.0,263830.0,266872.0,269933.0,273183.0,276558.0,280236.0,284118.0,288852.0,294411.0,300328.0,305754.0,310405.0,314525.0,318432.0,322789.0,327515.0,332723.0,337986.0,343532.0,348557.0,352729.0,355130.0,356171.0,356526.0,357032.0,357544.0
394913,1,"New York, NY",msa,NY,223228.0,224561.0,225761.0,228124.0,230323.0,232665.0,235126.0,237673.0,240228.0,242755.0,245185.0,247460.0,249650.0,252059.0,254415.0,256874.0,259207.0,261728.0,264180.0,266833.0,269519.0,272483.0,275212.0,277846.0,280506.0,283097.0,285620.0,288054.0,290628.0,293548.0,296692.0,300576.0,304643.0,308705.0,312307.0,315952.0,319619.0,323387.0,327427.0,331187.0,335025.0,338702.0,342592.0,346337.0,349748.0,352929.0,355899.0,358797.0,362052.0,365297.0,368773.0,372122.0,376125.0,380404.0,385146.0,389878.0,394784.0,399647.0,404235.0,408434.0,412402.0,416332.0,420426.0,425319.0,430538.0,435682.0,440415.0,445172.0,450019.0,454986.0,459357.0,463656.0,467326.0,471175.0,474210.0,477017.0,479383.0,481689.0,483143.0,483586.0,483046.0,481695.0,479986.0,478124.0,476476.0,475331.0,475388.0,475183.0,474960.0,473359.0,471524.0,469693.0,467723.0,466478.0,465006.0,463598.0,462272.0,460792.0,458779.0,456569.0,453257.0,450254.0,446864.0,443898.0,440690.0,437168.0,433510.0,430119.0,426484.0,423047.0,419733.0,416496.0,413865.0,411067.0,408537.0,405703.0,403594.0,402005.0,401101.0,400529.0,400421.0,400711.0,400531.0,400486.0,400182.0,400762.0,401168.0,401220.0,400455.0,398951.0,397106.0,394990.0,393635.0,392555.0,392058.0,390909.0,389690.0,387888.0,386244.0,384567.0,382969.0,381332.0,379544.0,378010.0,376593.0,375308.0,374249.0,373548.0,373282.0,373251.0,373043.0,372714.0,372337.0,372048.0,372204.0,372629.0,373289.0,374177.0,375282.0,377000.0,378975.0,380874.0,382581.0,384040.0,385587.0,387287.0,389073.0,390635.0,392489.0,394161.0,396113.0,397821.0,399514.0,400915.0,401760.0,402364.0,402875.0,403352.0,403771.0,404414.0,405113.0,406114.0,406816.0,408028.0,409124.0,410396.0,411097.0,411457.0,411870.0,412361.0,413605.0,414541.0,415290.0,415905.0,416993.0,418672.0,420244.0,421479.0,422433.0,423276.0,424209.0,425326.0,426610.0,428025.0,429901.0,431531.0,433613.0,435305.0,437878.0,440098.0,442442.0,444332.0,446157.0,447858.0,449506.0,451192.0,453299.0,455891.0,458818.0,461825.0,464184.0,465827.0,466532.0,467229.0,468401.0,470086.0,471919.0,473473.0,474480.0,475352.0,476243.0,477239.0,477921.0,478118.0,478087.0,477815.0,477353.0,476819.0,476526.0,477060.0,478084.0,479552.0,480962.0,482446.0,483250.0,483804.0,485013.0,487587.0,492066.0,497522.0,503515.0,509308.0,514123.0,518839.0,523183.0,527901.0,533385.0,540516.0,548408.0,555966.0,561840.0,566367.0,569904.0,573125.0,577061.0,581672.0,588061.0,595148.0,602616.0,608587.0,612881.0,615152.0,616130.0,616608.0,617629.0
753899,2,"Los Angeles, CA",msa,CA,229457.0,230256.0,231479.0,233806.0,236301.0,238656.0,241069.0,243601.0,246012.0,248217.0,250258.0,252409.0,254061.0,255851.0,257758.0,260417.0,263025.0,265430.0,267889.0,270453.0,273112.0,275748.0,278045.0,280461.0,282453.0,284802.0,287598.0,291156.0,295201.0,299329.0,304524.0,309935.0,315443.0,320362.0,325246.0,330072.0,334135.0,337889.0,342040.0,346682.0,352467.0,357043.0,363016.0,369257.0,376657.0,382761.0,388694.0,394621.0,401597.0,409243.0,417908.0,427874.0,440097.0,452132.0,462801.0,471606.0,480470.0,489190.0,494947.0,500867.0,506145.0,513492.0,521205.0,529130.0,536758.0,543920.0,552351.0,561330.0,570554.0,579925.0,586257.0,592805.0,598349.0,603763.0,608691.0,612809.0,617995.0,621905.0,623142.0,624563.0,622806.0,622957.0,621743.0,621787.0,621945.0,621645.0,620559.0,618645.0,615200.0,612020.0,606109.0,599707.0,591857.0,584425.0,578818.0,571777.0,565482.0,555996.0,545634.0,531705.0,517448.0,504303.0,492372.0,481834.0,474361.0,466933.0,458913.0,448245.0,440632.0,436500.0,433545.0,430536.0,427546.0,423895.0,421380.0,419726.0,419829.0,420495.0,423368.0,428135.0,430058.0,429547.0,429811.0,432740.0,436457.0,435704.0,433135.0,428463.0,424375.0,420302.0,416608.0,415293.0,414584.0,414981.0,413232.0,411475.0,406593.0,405396.0,404214.0,402246.0,397870.0,393798.0,393353.0,393576.0,392961.0,392227.0,391555.0,392065.0,393139.0,394802.0,397378.0,399403.0,401782.0,405424.0,409755.0,416153.0,422440.0,431584.0,440544.0,450325.0,458375.0,466775.0,474096.0,481799.0,488273.0,493418.0,499110.0,504130.0,509770.0,512229.0,513196.0,512490.0,512514.0,512655.0,513495.0,512065.0,511609.0,512092.0,515253.0,519005.0,523563.0,528464.0,532297.0,533697.0,535595.0,537543.0,538727.0,540130.0,542131.0,546409.0,549747.0,555522.0,559404.0,563645.0,565415.0,568619.0,571727.0,574609.0,575354.0,576969.0,579212.0,583734.0,587437.0,590245.0,594665.0,597702.0,601034.0,602592.0,605748.0,609489.0,611033.0,612720.0,614905.0,619641.0,625526.0,630670.0,635545.0,640680.0,645668.0,650182.0,652714.0,655558.0,655987.0,656858.0,657304.0,660537.0,662377.0,661870.0,660718.0,658584.0,657252.0,656824.0,657785.0,658795.0,657867.0,658586.0,661279.0,665548.0,667545.0,669341.0,672295.0,678346.0,685256.0,690340.0,688445.0,685567.0,687295.0,696398.0,706933.0,716822.0,724256.0,730544.0,735641.0,743074.0,750886.0,761848.0,777397.0,797057.0,817802.0,831146.0,840189.0,844913.0,852063.0,861293.0,871994.0,884240.0,901602.0,920719.0,937204.0,938540.0,935408.0,921343.0,911745.0,902185.0,897581.0
394463,3,"Chicago, IL",msa,IL,167721.0,168117.0,168629.0,169654.0,170740.0,171817.0,173008.0,174344.0,175725.0,177083.0,178317.0,179524.0,180654.0,181653.0,182787.0,183902.0,185275.0,186546.0,187829.0,189128.0,190440.0,191842.0,193006.0,194058.0,194956.0,196002.0,197263.0,198323.0,199510.0,200597.0,202054.0,203542.0,204982.0,206305.0,207252.0,208396.0,209499.0,210838.0,212044.0,213424.0,214610.0,215694.0,216698.0,217990.0,219446.0,220822.0,222041.0,223131.0,224454.0,225713.0,227005.0,228453.0,230050.0,231902.0,233573.0,235279.0,236715.0,238223.0,239728.0,241446.0,243031.0,244717.0,246361.0,248248.0,250209.0,252210.0,254045.0,255789.0,257666.0,259509.0,261094.0,262617.0,264094.0,265559.0,267044.0,268327.0,269742.0,270549.0,271234.0,271690.0,272045.0,272194.0,272274.0,272537.0,273111.0,273657.0,274015.0,273958.0,273645.0,273154.0,272507.0,271824.0,270742.0,269684.0,268673.0,267449.0,266212.0,,,259946.0,,256661.0,255697.0,252332.0,250278.0,246615.0,243688.0,239779.0,235472.0,232472.0,229301.0,228044.0,225799.0,224437.0,222862.0,221438.0,218990.0,216829.0,214704.0,214071.0,212962.0,212674.0,211176.0,211751.0,210986.0,211735.0,209234.0,207855.0,205149.0,203456.0,200565.0,198084.0,195836.0,194093.0,192989.0,191426.0,190746.0,189305.0,188880.0,187522.0,186386.0,183960.0,182562.0,180323.0,179244.0,177128.0,176982.0,176663.0,177114.0,176993.0,176188.0,175372.0,174415.0,174761.0,175146.0,175452.0,176175.0,177239.0,178214.0,179497.0,180720.0,182778.0,184430.0,186466.0,188048.0,190197.0,191161.0,192486.0,193219.0,194699.0,195466.0,195925.0,196589.0,197676.0,198541.0,198750.0,199076.0,199327.0,199779.0,200304.0,200791.0,201419.0,202306.0,203571.0,204523.0,204569.0,204535.0,204361.0,204381.0,204373.0,204599.0,205440.0,206510.0,208303.0,209624.0,210579.0,211034.0,211399.0,212017.0,212462.0,212913.0,213412.0,214423.0,215901.0,217734.0,219404.0,221173.0,222443.0,223394.0,223537.0,223614.0,223772.0,224414.0,225304.0,226428.0,227843.0,229422.0,230758.0,231546.0,232024.0,232470.0,232897.0,233302.0,233597.0,234235.0,234731.0,235494.0,236104.0,236631.0,237362.0,237820.0,238320.0,238378.0,238307.0,238267.0,238199.0,238196.0,238089.0,238097.0,238307.0,238781.0,239380.0,239902.0,240027.0,239862.0,239833.0,240830.0,242471.0,245315.0,248130.0,250892.0,253086.0,254595.0,256885.0,258970.0,261969.0,264683.0,268450.0,272559.0,276618.0,279648.0,282271.0,284930.0,287613.0,290212.0,292745.0,295995.0,299415.0,303325.0,306270.0,308093.0,308412.0,308709.0,309326.0,309814.0
394514,4,"Dallas, TX",msa,TX,128661.0,128764.0,128850.0,129059.0,129278.0,129461.0,129658.0,130020.0,130470.0,130993.0,131471.0,131958.0,132168.0,131851.0,131573.0,131456.0,131671.0,131737.0,131808.0,132099.0,132324.0,132524.0,132572.0,132717.0,132856.0,133147.0,133516.0,134053.0,134542.0,135220.0,135825.0,136457.0,136906.0,137317.0,137704.0,138063.0,138330.0,138471.0,138657.0,138851.0,139031.0,139223.0,139285.0,139451.0,139619.0,139888.0,140097.0,140107.0,140858.0,142331.0,,146595.0,147638.0,147982.0,148121.0,148499.0,148837.0,149203.0,149431.0,149604.0,150313.0,150646.0,151033.0,151176.0,151637.0,152101.0,152367.0,152681.0,153010.0,153017.0,153117.0,152972.0,152986.0,153216.0,153531.0,154131.0,154776.0,155396.0,155717.0,155829.0,156063.0,156822.0,157294.0,157798.0,157456.0,157022.0,156566.0,156773.0,157243.0,157662.0,158026.0,158422.0,158997.0,159330.0,159530.0,159690.0,158723.0,157463.0,155916.0,155349.0,154953.0,154679.0,154552.0,154000.0,153124.0,152006.0,151158.0,150610.0,150193.0,150244.0,150399.0,150711.0,150909.0,150863.0,150917.0,150677.0,150642.0,150535.0,151050.0,151434.0,151390.0,151134.0,150907.0,151256.0,151383.0,151433.0,150880.0,150068.0,149029.0,148136.0,147218.0,146709.0,146286.0,145788.0,145303.0,144615.0,144226.0,143651.0,143578.0,143433.0,143500.0,143363.0,143198.0,142803.0,142509.0,142890.0,143467.0,144140.0,144597.0,145166.0,145885.0,146313.0,146675.0,146993.0,147657.0,148325.0,149109.0,149785.0,150724.0,151680.0,152746.0,153842.0,155005.0,155931.0,156956.0,158100.0,159476.0,160702.0,161646.0,162693.0,163649.0,164604.0,165489.0,166568.0,167310.0,168041.0,168562.0,169546.0,170804.0,172238.0,173821.0,175362.0,177060.0,178764.0,180540.0,182320.0,184058.0,185215.0,186263.0,187426.0,189061.0,190936.0,192558.0,194244.0,195754.0,197554.0,199453.0,201273.0,203144.0,204468.0,205909.0,207422.0,209367.0,211428.0,213216.0,215075.0,216502.0,218123.0,219588.0,221145.0,222416.0,223676.0,225269.0,227076.0,228887.0,230506.0,232294.0,234269.0,236201.0,237720.0,238868.0,239979.0,240949.0,242147.0,243146.0,244216.0,245255.0,246551.0,248239.0,249357.0,249989.0,250032.0,250153.0,250155.0,250228.0,250915.0,252057.0,252608.0,252856.0,252753.0,253741.0,254674.0,255913.0,256519.0,256927.0,257526.0,258565.0,260888.0,263450.0,266509.0,268859.0,271424.0,273716.0,277048.0,281015.0,286467.0,292796.0,300023.0,307726.0,315519.0,322614.0,328611.0,334004.0,339802.0,347115.0,355500.0,363481.0,372836.0,381414.0,388860.0,391032.0,390100.0,388412.0,388543.0,388388.0
394692,5,"Houston, TX",msa,TX,125832.0,125910.0,125792.0,125910.0,125917.0,126119.0,126247.0,126525.0,126880.0,127113.0,127631.0,128104.0,128354.0,128335.0,127879.0,127681.0,127624.0,127817.0,127980.0,127871.0,127966.0,128118.0,128339.0,128452.0,128585.0,128821.0,129371.0,130000.0,130599.0,131102.0,131610.0,132262.0,132794.0,133211.0,133486.0,133732.0,134112.0,134436.0,134839.0,135075.0,135311.0,135509.0,135725.0,135984.0,136144.0,136346.0,136491.0,136734.0,137203.0,138305.0,,141411.0,142731.0,143110.0,144095.0,144605.0,145449.0,146106.0,146759.0,147524.0,148213.0,148929.0,149466.0,149902.0,150093.0,150329.0,150435.0,150451.0,150388.0,150271.0,150427.0,150482.0,150652.0,150615.0,150829.0,151134.0,151813.0,152331.0,152918.0,153425.0,154080.0,154815.0,155433.0,156117.0,156441.0,156440.0,156234.0,156464.0,156996.0,157707.0,158107.0,158579.0,158915.0,159261.0,159470.0,159727.0,159218.0,158703.0,158106.0,158074.0,157835.0,157530.0,157266.0,156628.0,155820.0,155068.0,154167.0,153237.0,152259.0,152148.0,152178.0,152420.0,152661.0,153143.0,153725.0,153854.0,153647.0,153179.0,153180.0,153386.0,153384.0,153485.0,153833.0,154419.0,154791.0,154589.0,153743.0,152375.0,151235.0,150417.0,149924.0,149422.0,148847.0,148217.0,147361.0,146729.0,146240.0,145961.0,145841.0,145761.0,145561.0,145271.0,144404.0,143832.0,143641.0,144004.0,144595.0,145004.0,145519.0,145853.0,146400.0,146898.0,147234.0,147261.0,147555.0,147895.0,148702.0,149686.0,151309.0,153008.0,154604.0,155855.0,157127.0,158461.0,159811.0,161212.0,162511.0,163730.0,165118.0,166591.0,167824.0,168735.0,169565.0,170827.0,172200.0,173797.0,175334.0,176751.0,178083.0,179472.0,181022.0,182460.0,184077.0,185493.0,186891.0,188014.0,188735.0,189215.0,189708.0,190617.0,191472.0,192271.0,193286.0,194173.0,194724.0,194922.0,195503.0,196214.0,196906.0,197168.0,197427.0,197722.0,198675.0,199763.0,200427.0,200954.0,201477.0,202168.0,202614.0,203073.0,203348.0,203585.0,203903.0,204499.0,205247.0,205944.0,206614.0,207103.0,207609.0,208560.0,209567.0,210475.0,211046.0,211953.0,212928.0,213941.0,214724.0,215424.0,216394.0,217233.0,217723.0,217746.0,217844.0,218271.0,218743.0,219185.0,219490.0,220217.0,220945.0,221592.0,221543.0,221771.0,222370.0,223397.0,223988.0,224399.0,224854.0,225888.0,227803.0,229954.0,232349.0,234591.0,236898.0,239520.0,241416.0,243866.0,247028.0,252278.0,258073.0,264063.0,268924.0,273207.0,276363.0,279771.0,283215.0,287512.0,292848.0,298827.0,304384.0,308556.0,311145.0,312383.0,312745.0,313334.0,313962.0
395209,6,"Washington, DC",msa,VA,190257.0,190500.0,190873.0,191667.0,192770.0,193982.0,195492.0,197123.0,198754.0,200387.0,201982.0,203845.0,205490.0,206990.0,208595.0,210624.0,212947.0,215299.0,217681.0,220138.0,222530.0,224786.0,227060.0,229321.0,231380.0,233311.0,235415.0,237974.0,240915.0,244099.0,247545.0,251149.0,254555.0,257640.0,260335.0,263001.0,265333.0,268074.0,270953.0,274242.0,277487.0,280934.0,284514.0,288038.0,291636.0,295241.0,298618.0,301727.0,304616.0,308192.0,312225.0,317199.0,322834.0,329287.0,336679.0,344070.0,351512.0,357426.0,362587.0,367702.0,373587.0,379394.0,385488.0,392736.0,401211.0,409483.0,417063.0,423696.0,430218.0,436008.0,440619.0,444844.0,448464.0,452264.0,456143.0,459388.0,461825.0,462684.0,462948.0,462421.0,460159.0,457055.0,454621.0,453147.0,451889.0,450558.0,449391.0,448881.0,447637.0,444968.0,441450.0,437834.0,434965.0,431426.0,427579.0,423016.0,418893.0,414337.0,409065.0,403245.0,396568.0,390335.0,383819.0,377896.0,371732.0,366343.0,361726.0,357873.0,353508.0,349289.0,345314.0,342161.0,340232.0,338814.0,337386.0,335597.0,333599.0,332517.0,332497.0,333703.0,335488.0,336425.0,337720.0,339074.0,340816.0,341049.0,340046.0,338341.0,336935.0,335733.0,334325.0,333353.0,332988.0,333801.0,334163.0,334312.0,333386.0,332912.0,331685.0,330601.0,329039.0,328089.0,328179.0,328325.0,328620.0,329137.0,330719.0,332217.0,333297.0,334247.0,335305.0,336152.0,336857.0,338385.0,340841.0,343577.0,346507.0,349178.0,351701.0,353864.0,356057.0,357944.0,359814.0,361751.0,364632.0,367472.0,370379.0,372234.0,374050.0,375971.0,377637.0,378806.0,378618.0,378146.0,377787.0,377302.0,377343.0,377485.0,377949.0,378248.0,378042.0,378717.0,379488.0,379776.0,379498.0,379090.0,378888.0,378471.0,378402.0,379018.0,379763.0,380801.0,381638.0,381902.0,382065.0,382827.0,384179.0,384994.0,385385.0,385643.0,386707.0,387779.0,389036.0,390514.0,392577.0,395194.0,396582.0,397318.0,396841.0,397167.0,397545.0,398874.0,400216.0,402065.0,403947.0,405170.0,406063.0,406997.0,408527.0,410174.0,411792.0,413219.0,414342.0,415152.0,415884.0,416919.0,417877.0,419507.0,421184.0,423107.0,424374.0,425143.0,425436.0,425687.0,425609.0,426464.0,427742.0,429701.0,431472.0,432877.0,433872.0,434976.0,436289.0,438186.0,439247.0,440836.0,443455.0,447487.0,452127.0,456712.0,461520.0,466102.0,470563.0,475328.0,481070.0,487803.0,494912.0,501592.0,506570.0,510126.0,512552.0,515391.0,518267.0,521632.0,525367.0,530357.0,535908.0,541259.0,545600.0,547878.0,548517.0,547479.0,547476.0,548602.0,550254.0
394856,7,"Miami, FL",msa,FL,124474.0,124933.0,125343.0,126151.0,126815.0,127489.0,128195.0,128941.0,129731.0,130507.0,131350.0,132258.0,133128.0,134060.0,135179.0,136428.0,137872.0,139326.0,141038.0,142937.0,144925.0,146950.0,148679.0,150305.0,151758.0,153180.0,154518.0,155993.0,157545.0,159192.0,160936.0,162940.0,164817.0,166620.0,168198.0,170238.0,172256.0,174372.0,176514.0,178800.0,181169.0,183315.0,185431.0,187632.0,190027.0,192375.0,194675.0,196680.0,198991.0,201137.0,203603.0,206059.0,209275.0,212808.0,216660.0,220711.0,224785.0,228794.0,232493.0,236548.0,240420.0,244660.0,249246.0,254338.0,260078.0,266192.0,273008.0,279573.0,285897.0,291378.0,296206.0,300532.0,304862.0,308682.0,313028.0,318502.0,323867.0,328485.0,331203.0,333089.0,334106.0,334358.0,334889.0,334824.0,334306.0,333428.0,331540.0,329217.0,326268.0,323184.0,319519.0,315510.0,311146.0,307479.0,302778.0,298320.0,292043.0,286506.0,279694.0,274008.0,267779.0,262510.0,256288.0,249514.0,242241.0,235047.0,228510.0,222693.0,217317.0,212675.0,207782.0,203393.0,198658.0,194924.0,191514.0,188729.0,186152.0,184363.0,182984.0,181510.0,180625.0,180191.0,180292.0,179998.0,179269.0,177824.0,176406.0,174847.0,173503.0,171569.0,170004.0,168595.0,167281.0,166062.0,164975.0,164275.0,163305.0,162207.0,161088.0,160411.0,160051.0,159965.0,160082.0,160181.0,160581.0,160647.0,161099.0,161518.0,162328.0,163171.0,164074.0,165406.0,167083.0,168777.0,170239.0,171806.0,173961.0,176487.0,179231.0,182092.0,184814.0,186964.0,189419.0,192048.0,195139.0,198032.0,201581.0,205039.0,208396.0,210643.0,212713.0,213714.0,215202.0,216356.0,218248.0,219674.0,221178.0,222798.0,223834.0,225273.0,226444.0,228207.0,229278.0,230466.0,231401.0,232610.0,233604.0,234804.0,236371.0,237833.0,239751.0,241505.0,243438.0,244961.0,246150.0,247381.0,248717.0,250590.0,252548.0,254254.0,255536.0,256897.0,258504.0,260349.0,261807.0,263090.0,263911.0,265133.0,266354.0,267683.0,268868.0,270433.0,271871.0,273641.0,274706.0,276169.0,277068.0,278745.0,280538.0,282117.0,283806.0,285261.0,286968.0,288046.0,288890.0,289647.0,291535.0,293187.0,294822.0,294998.0,295538.0,295941.0,296220.0,296739.0,297044.0,297164.0,297093.0,297673.0,298423.0,298845.0,299585.0,301625.0,303549.0,305171.0,306185.0,307010.0,307646.0,309001.0,311298.0,314028.0,316546.0,319556.0,322848.0,325850.0,329661.0,333285.0,338946.0,345135.0,352461.0,359829.0,367897.0,376027.0,383632.0,390828.0,398798.0,406333.0,416474.0,427076.0,440462.0,452142.0,462755.0,469302.0,473246.0,474701.0,477823.0
